"name";"active";"quantity";"price";"visibility";"image url";"diamenty zegarki slub?";"";"wiktorianska";"pavoni";"studio y";"eternel";"eclpise";"fruit";"jubile";"flow";"categores";"";"";""
"Scarlett - srebrna zawieszka z cyrkoniami";"1";"435";"1395";"both";"http://localhost/BE-projekt/img/slub/tytanowe/32Scarlett - srebrna zawieszka z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrne kolczyki z cyrkoniami";"1";"483";"279";"both";"http://localhost/BE-projekt/img/slub/tytanowe/33Scarlett - srebrne kolczyki z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrna zawieszka z cyrkoniami";"1";"454";"129";"both";"http://localhost/BE-projekt/img/slub/tytanowe/34Scarlett - srebrna zawieszka z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrne kolczyki z cyrkoniami";"1";"492";"249";"both";"http://localhost/BE-projekt/img/slub/tytanowe/35Scarlett - srebrne kolczyki z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrne kolczyki z cyrkoniami";"1";"471";"209";"both";"http://localhost/BE-projekt/img/slub/tytanowe/36Scarlett - srebrne kolczyki z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrne kolczyki z cyrkoniami";"1";"480";"299";"both";"http://localhost/BE-projekt/img/slub/tytanowe/37Scarlett - srebrne kolczyki z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrne kolczyki z cyrkoniami";"1";"462";"69";"both";"http://localhost/BE-projekt/img/slub/tytanowe/38Scarlett - srebrne kolczyki z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrna zawieszka z cyrkoniami";"1";"419";"379";"both";"http://localhost/BE-projekt/img/slub/tytanowe/39Scarlett - srebrna zawieszka z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrne kolczyki z cyrkoniami";"1";"499";"449";"both";"http://localhost/BE-projekt/img/slub/tytanowe/40Scarlett - srebrne kolczyki z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrne kolczyki z cyrkoniami";"1";"449";"579";"both";"http://localhost/BE-projekt/img/slub/tytanowe/41Scarlett - srebrne kolczyki z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrny pierscionek ";"1";"410";"479";"both";"http://localhost/BE-projekt/img/slub/tytanowe/42Scarlett - srebrny pierscionek .jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Pierścionek Scarlett";"1";"481";"245";"both";"http://localhost/BE-projekt/img/slub/tytanowe/43Pierścionek Scarlett.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrny pierścionek z cyrkoniami";"1";"448";"149";"both";"http://localhost/BE-projekt/img/slub/tytanowe/44Scarlett - srebrny pierścionek z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Zawieszka Scarlett";"1";"494";"149";"both";"http://localhost/BE-projekt/img/slub/tytanowe/45Zawieszka Scarlett.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrna zawieszka z cyrkoniami";"1";"481";"89";"both";"http://localhost/BE-projekt/img/slub/tytanowe/46Scarlett - srebrna zawieszka z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Scarlett - srebrne kolczyki z cyrkoniami";"1";"481";"89";"both";"http://localhost/BE-projekt/img/slub/tytanowe/47Scarlett - srebrne kolczyki z cyrkoniami.jpg";"36";"";"";"";"";"";"";"";"";"";"36,,,,,,,,,";"";"";""
"Valentine - naszyjnik z diamentem ";"1";"447";"149";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/0Valentine - naszyjnik z diamentem .jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Valentine - Kolczyki z diamentami";"1";"401";"209";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/1Valentine - Kolczyki z diamentami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Valentine - naszyjnik z diamentem ";"1";"422";"199";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/2Valentine - naszyjnik z diamentem .jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Valentine - Kolczyki z diamentami";"1";"477";"179";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/3Valentine - Kolczyki z diamentami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Namiko - kolczyki z perłami";"1";"499";"149";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/4Namiko - kolczyki z perłami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Namiko - srebrna zawieszka z perłą";"1";"470";"329";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/5Namiko - srebrna zawieszka z perłą.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Namiko – bransoletka z pereł";"1";"475";"149";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/6Namiko – bransoletka z pereł.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Namiko - srebrny naszyjnik z perłami";"1";"485";"159";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/7Namiko - srebrny naszyjnik z perłami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Scarlett - srebrna bransoletka z cyrkoniami";"1";"400";"179";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/8Scarlett - srebrna bransoletka z cyrkoniami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Scarlett - srebrne kolczyki z cyrkoniami";"1";"491";"219";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/9Scarlett - srebrne kolczyki z cyrkoniami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Scarlett - srebrny naszyjnik z cyrkoniami";"1";"418";"169";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/10Scarlett - srebrny naszyjnik z cyrkoniami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Scarlett - srebrne kolczyki z cyrkoniami";"1";"407";"289";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/11Scarlett - srebrne kolczyki z cyrkoniami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Éternel - zawieszka z diamentem";"1";"428";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/12Éternel - zawieszka z diamentem.jpg";"33";"";"";"";"";"95";"";"";"";"";"33,,,,,95,,,,";"";"";""
"Éternel - kolczyki z diamentami";"1";"455";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/13Éternel - kolczyki z diamentami.jpg";"33";"";"";"";"";"95";"";"";"";"";"33,,,,,95,,,,";"";"";""
"Éternel - zawieszka z diamentem";"1";"417";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/14Éternel - zawieszka z diamentem.jpg";"33";"";"";"";"";"95";"";"";"";"";"33,,,,,95,,,,";"";"";""
"Éternel - kolczyki z diamentami";"1";"491";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/15Éternel - kolczyki z diamentami.jpg";"33";"";"";"";"";"95";"";"";"";"";"33,,,,,95,,,,";"";"";""
"Eclipse - złota bransoletka z brylantem";"1";"406";"69";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/16Eclipse - złota bransoletka z brylantem.jpg";"33";"";"";"";"";"";"93";"";"";"";"33,,,,,,93,,,";"";"";""
"Eclipse - złote kolczyki";"1";"458";"49";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/17Eclipse - złote kolczyki.jpg";"33";"";"";"";"";"";"93";"";"";"";"33,,,,,,93,,,";"";"";""
"Eclipse - złoty naszyjnik";"1";"411";"99";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/18Eclipse - złoty naszyjnik.jpg";"33";"";"";"";"";"";"93";"";"";"";"33,,,,,,93,,,";"";"";""
"Eclipse - złote kolczyki";"1";"426";"169";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/19Eclipse - złote kolczyki.jpg";"33";"";"";"";"";"";"93";"";"";"";"33,,,,,,93,,,";"";"";""
"Metropolitan - kolczyki z diamentami";"1";"464";"569";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/20Metropolitan - kolczyki z diamentami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Metropolitan - zawieszka z diamentami";"1";"408";"109";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/21Metropolitan - zawieszka z diamentami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Metropolitan - zawieszka z diamentami";"1";"497";"99";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/22Metropolitan - zawieszka z diamentami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Metropolitan - kolczyki z diamentami";"1";"437";"249";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/23Metropolitan - kolczyki z diamentami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Namiko - kolczyki z perłami";"1";"465";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/24Namiko - kolczyki z perłami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Namiko - zawieszka z perłą";"1";"407";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/25Namiko - zawieszka z perłą.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Namiko - naszyjnik z pereł";"1";"471";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/26Namiko - naszyjnik z pereł.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Namiko - bransoletka z pereł ";"1";"400";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/27Namiko - bransoletka z pereł .jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Scarlett - srebrny naszyjnik z cyrkoniami";"1";"451";"429";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/28Scarlett - srebrny naszyjnik z cyrkoniami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Scarlett - srebrne kolczyki z cyrkoniami";"1";"422";"449";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/29Scarlett - srebrne kolczyki z cyrkoniami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Scarlett - srebrna bransoletka z cyrkoniami";"1";"408";"599";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/30Scarlett - srebrna bransoletka z cyrkoniami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Scarlett - srebrna zawieszka ";"1";"412";"499";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/31Scarlett - srebrna zawieszka .jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Stella - zawieszka z diamentem";"1";"489";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/32Stella - zawieszka z diamentem.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Stella - kolczyki z diamentami";"1";"432";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/33Stella - kolczyki z diamentami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Stella - zawieszka z diamentem";"1";"435";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/34Stella - zawieszka z diamentem.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Stella - kolczyki z diamentami";"1";"467";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/35Stella - kolczyki z diamentami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Eclipse - złote kolczyki z brylantem";"1";"452";"579";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/36Eclipse - złote kolczyki z brylantem.jpg";"33";"";"";"";"";"";"93";"";"";"";"33,,,,,,93,,,";"";"";""
"Eclipse - złoty naszyjnik z brylantem";"1";"472";"469";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/37Eclipse - złoty naszyjnik z brylantem.jpg";"33";"";"";"";"";"";"93";"";"";"";"33,,,,,,93,,,";"";"";""
"Eclipse - złota bransoletka";"1";"495";"1099";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/38Eclipse - złota bransoletka.jpg";"33";"";"";"";"";"";"93";"";"";"";"33,,,,,,93,,,";"";"";""
"Eclipse - złote kolczyki ";"1";"458";"869";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/39Eclipse - złote kolczyki .jpg";"33";"";"";"";"";"";"93";"";"";"";"33,,,,,,93,,,";"";"";""
"Scarlett - srebrna bransoletka z cyrkoniami";"1";"462";"139";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/40Scarlett - srebrna bransoletka z cyrkoniami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Scarlett - srebrny naszyjnik z cyrkoniami";"1";"490";"129";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/41Scarlett - srebrny naszyjnik z cyrkoniami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Scarlett - srebrne kolczyki z cyrkoniami";"1";"439";"109";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/42Scarlett - srebrne kolczyki z cyrkoniami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Scarlett - srebrny naszyjnik z cyrkoniami";"1";"451";"59";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/43Scarlett - srebrny naszyjnik z cyrkoniami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Amore - zawieszka z diamentem";"1";"471";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/44Amore - zawieszka z diamentem.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Amore - kolczyki z diamentami";"1";"454";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/45Amore - kolczyki z diamentami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Amore - zawieszka z diamentem";"1";"454";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/46Amore - zawieszka z diamentem.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Amore - kolczyki z diamentami";"1";"466";"445";"both";"http://localhost/BE-projekt/img/slub/bizuteria slubna/47Amore - kolczyki z diamentami.jpg";"33";"";"";"";"";"";"";"";"";"";"33,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"412";"599";"both";"http://localhost/BE-projekt/img/slub/obraczki/0Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"415";"629";"both";"http://localhost/BE-projekt/img/slub/obraczki/1Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"458";"399";"both";"http://localhost/BE-projekt/img/slub/obraczki/2Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złote obrączki Forever";"1";"470";"749";"both";"http://localhost/BE-projekt/img/slub/obraczki/3Złote obrączki Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka z diamentami";"1";"454";"79";"both";"http://localhost/BE-projekt/img/slub/obraczki/4Złota obrączka z diamentami.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka z diamentami";"1";"499";"139";"both";"http://localhost/BE-projekt/img/slub/obraczki/5Złota obrączka z diamentami.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka z diamentami";"1";"452";"69";"both";"http://localhost/BE-projekt/img/slub/obraczki/6Złota obrączka z diamentami.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka z diamentami ";"1";"440";"139";"both";"http://localhost/BE-projekt/img/slub/obraczki/7Złota obrączka z diamentami .jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka z diamentami ";"1";"401";"445";"both";"http://localhost/BE-projekt/img/slub/obraczki/8Złota obrączka z diamentami .jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka z diamentami";"1";"421";"445";"both";"http://localhost/BE-projekt/img/slub/obraczki/9Złota obrączka z diamentami.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka z diamentami";"1";"491";"445";"both";"http://localhost/BE-projekt/img/slub/obraczki/10Złota obrączka z diamentami.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka z cyrkoniami";"1";"451";"445";"both";"http://localhost/BE-projekt/img/slub/obraczki/11Złota obrączka z cyrkoniami.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Eternel";"1";"492";"1495";"both";"http://localhost/BE-projekt/img/slub/obraczki/12Złota obrączka Eternel.jpg";"32";"";"";"";"";"95";"";"";"";"";"32,,,,,95,,,,";"";"";""
"Złota obrączka Eternel";"1";"403";"1195";"both";"http://localhost/BE-projekt/img/slub/obraczki/13Złota obrączka Eternel.jpg";"32";"";"";"";"";"95";"";"";"";"";"32,,,,,95,,,,";"";"";""
"Złote obrączki Éternel";"1";"448";"1349";"both";"http://localhost/BE-projekt/img/slub/obraczki/14Złote obrączki Éternel.jpg";"32";"";"";"";"";"95";"";"";"";"";"32,,,,,95,,,,";"";"";""
"Złote obrączki Éternel";"1";"444";"2690";"both";"http://localhost/BE-projekt/img/slub/obraczki/15Złote obrączki Éternel.jpg";"32";"";"";"";"";"95";"";"";"";"";"32,,,,,95,,,,";"";"";""
"Złota obrączka Forever";"1";"458";"3095";"both";"http://localhost/BE-projekt/img/slub/obraczki/16Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"465";"2595";"both";"http://localhost/BE-projekt/img/slub/obraczki/17Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"462";"3095";"both";"http://localhost/BE-projekt/img/slub/obraczki/18Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złote obrączki Forever";"1";"424";"2595";"both";"http://localhost/BE-projekt/img/slub/obraczki/19Złote obrączki Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka z cyrkoniami ";"1";"413";"5295";"both";"http://localhost/BE-projekt/img/slub/obraczki/20Złota obrączka z cyrkoniami .jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka z cyrkoniami ";"1";"497";"2795";"both";"http://localhost/BE-projekt/img/slub/obraczki/21Złota obrączka z cyrkoniami .jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka z cyrkoniami";"1";"469";"3895";"both";"http://localhost/BE-projekt/img/slub/obraczki/22Złota obrączka z cyrkoniami.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"431";"1645";"both";"http://localhost/BE-projekt/img/slub/obraczki/23Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"457";"2895";"both";"http://localhost/BE-projekt/img/slub/obraczki/24Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"481";"1295";"both";"http://localhost/BE-projekt/img/slub/obraczki/25Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złote obrączki Forever";"1";"429";"2190";"both";"http://localhost/BE-projekt/img/slub/obraczki/26Złote obrączki Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"464";"3990";"both";"http://localhost/BE-projekt/img/slub/obraczki/27Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"453";"5495";"both";"http://localhost/BE-projekt/img/slub/obraczki/28Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"470";"1695";"both";"http://localhost/BE-projekt/img/slub/obraczki/29Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złote obrączki Forever";"1";"487";"1849";"both";"http://localhost/BE-projekt/img/slub/obraczki/30Złote obrączki Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"446";"7190";"both";"http://localhost/BE-projekt/img/slub/obraczki/31Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"410";"2095";"both";"http://localhost/BE-projekt/img/slub/obraczki/32Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"406";"1645";"both";"http://localhost/BE-projekt/img/slub/obraczki/33Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złote obrączki Forever";"1";"407";"2095";"both";"http://localhost/BE-projekt/img/slub/obraczki/34Złote obrączki Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"413";"15695";"both";"http://localhost/BE-projekt/img/slub/obraczki/35Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"468";"1649";"both";"http://localhost/BE-projekt/img/slub/obraczki/36Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"461";"1795";"both";"http://localhost/BE-projekt/img/slub/obraczki/37Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złote obrączki Forever";"1";"424";"17344";"both";"http://localhost/BE-projekt/img/slub/obraczki/38Złote obrączki Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"414";"2795";"both";"http://localhost/BE-projekt/img/slub/obraczki/39Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"470";"749";"both";"http://localhost/BE-projekt/img/slub/obraczki/40Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"499";"895";"both";"http://localhost/BE-projekt/img/slub/obraczki/41Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złote obrączki Forever";"1";"444";"3544";"both";"http://localhost/BE-projekt/img/slub/obraczki/42Złote obrączki Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"411";"1749";"both";"http://localhost/BE-projekt/img/slub/obraczki/43Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"431";"1295";"both";"http://localhost/BE-projekt/img/slub/obraczki/44Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
"Złota obrączka Forever";"1";"413";"1449";"both";"http://localhost/BE-projekt/img/slub/obraczki/45Złota obrączka Forever.jpg";"32";"";"";"";"";"";"";"";"";"";"32,,,,,,,,,";"";"";""
